1090.0, 292.0
1095.0, 353.0
1096.0, 403.0
1109.0, 425.0
1094.0, 581.0
979.0, 608.0
966.0, 327.0
1069.0, 396.0
886.0, 495.0
563.0, 605.0
601.0, 658.0
668.0, 597.0
936.0, 438.0
855.0, 356.0
849.0, 407.0
846.0, 468.0
849.0, 540.0
858.0, 609.0
681.0, 683.0
539.0, 710.0
432.0, 705.0
696.0, 683.0
292.0, 610.0
215.0, 477.0
146.0, 492.0
532.0, 468.0
354.0, 469.0
232.0, 460.0
165.0, 509.0
573.0, 338.0
405.0, 300.0
275.0, 276.0
180.0, 276.0
621.0, 254.0
507.0, 191.0
421.0, 155.0
340.0, 143.0
